c_id;c_text;date;conv_id;Ambiguous;Objective;Subjective;Generalisation0;Generalisation1;Generalisation2;Generalisation3
1397496866007363587;Für wie blöd halten Sie die Bürger eigentlich? Ernsthafte Frage.;26.05.2021 10:16;1.3974383815887299e+18;0.0;0.0;1.0;1;0;0;0
1385332883003482113;GEHORCHE geh in die Arbeit bezahl deine Steuern laß dich Enteignen und halt deine dumme Fresse du Bürger!!! Jaja ab heute Heil Merkel mit Raute.;22.04.2021 20:41;;1.0;0.0;1.0;1;0;0;0
1384191831047512066;Der eigentliche Lackmus-Test steht nun bevor, denn der Ton in der öffentlichen Auseinandersetzung wird nach Ausrufung der Spitzenkandidatur deutlich rauher. Die Melodie, die von den politischen Wettbewerbern gesungen werden wird: #Baerbock mangelt es an Regierungserfahrung. /5;19.04.2021 17:07;;0.0;0.0;1.0;1;0;0;0
1388627795660660737;Dafür wie wirr die #Querdenker einem vorkommen, haben sie da echt raffiniert sich die Schauspieler geangelt. Das wird diesen bestimmt noch lange nachhängen. Man sollte vielleicht weniger auf die #Bleibtreu s am Telefon hören und selbst erst durchschauen worum es dabei geht.;01.05.2021 22:54;;0.0;0.0;1.0;0;1;0;0
1389463170058801152;Wieso kann dieser Nazis so etwas verbreiten, ohne deswegen belangt zu werden? Sind wir nun ein Rechtsstaat oder nicht? Oder hat der braune Abschaum einen Freibrief für alles, weil die Justiz sich zum großen Teil ebenfalls im braunen Sumpf tummelt?;04.05.2021 06:13;;1.0;0.0;1.0;0;1;0;0
1390605439411367942;Doch, doch, deshalb sind die Grünen ja so stark in der Statistik. Maskenskandale, Korruption, interne Machtspielchen, schwache und rechtskonservative Dinosaurier als Kandidaten hingegen helfen der Statistik eher wenig. Das ist schon alles richtig so. 💚;07.05.2021 09:52;;1.0;1.0;1.0;1;0;0;0
1389156824935542788;noch ne merkel nummer Corona und Herkunft: Das eigentliche Drama via;03.05.2021 09:56;;0.0;0.0;1.0;1;0;0;0
1384154106063835142;Das wird ein Fest, wenn #Laschet die #BTW21 so richtig ver #Baerbock t. Niemand braucht diesen Kasper, dessen #CDU Laden beliebig neue Inzidenzwerte erfindet und sonst nur Kohle im Kopf hat - entweder zum Abbaggern oder zum aufs eigene Konto schieben.;19.04.2021 14:37;;0.0;0.0;1.0;0;1;0;0
1384126148351643654;Tja, das habt ihr jetzt davon beim linksgrün versifften Gender-Gaga Mist mitzuspielen Da ist alles sexistisch und böse😉;19.04.2021 12:46;;0.0;0.0;1.0;1;0;0;0
1385250765497933835;Steinmeier als Bundespräsident ist genauso eine Antidemokratische FehlBesetzung wie Merkel als Kanzler, deswegen haben sie diese Posten bekommen.;22.04.2021 15:14;;0.0;0.0;1.0;1;0;0;0
1389148544788008961;und wer macht sowas ihr lügenmedien das wird doch wieder in die rechte ecke geschoben obwohl es der linke dreck war bez. die antifa die ja auch vom staat bezahlt wird von der SPD und GRÜNE und den LINKEN ABSCHAUM;03.05.2021 09:23;;0.0;0.0;1.0;1;0;0;0
1385186293131452416;Aber keiner der #CDU #Abgeordneten die am Geldautomaten #Bundestag kein Geld mehr abheben können,weil der Stuhl im selben futsch ist,muss #Hartz4 beantragen.Ein Telefonat mit #Nuesslein #Amthor #Loebel #hauptmann #Fischer #Laschet #Sauter +schwups lässt sich woanders Geld abheben;22.04.2021 10:58;;0.0;0.0;1.0;1;0;0;0
1384126074418647053;Als #Kanzlerkandidatin keine #Regierungserfahrung zu haben ist heutzutage ja eigentlich ein Qualitätssiegel gegen #Korruption und #Inkompetenz. #spahn #scheuer #kloeckner #altmaier #laschet #amthor #nüßlein #sauter #maskenaffaere #Korruptionsskandal #cdu #csu;19.04.2021 12:45;;0.0;0.0;1.0;0;1;0;0
1386923836508102662;Prima, Dieter Nuhr! Respekt!;27.04.2021 06:03;;0.0;0.0;1.0;1;0;0;0
1384238064260714500;Nein, #Plasberg. #Laschet ist nicht zu lieb und niedlich für Kanzler. Der Clown ist zu klimafeindlich, korrupt, inkompetent, asozial und steht viel zu sehr auf tote und schwerverletzte Opfer von Pandemie für Kanzler! Steck dir die Suggestivfrage, du Napf! #hartaberfair;19.04.2021 20:10;;1.0;0.0;1.0;1;0;0;0
1384096881924476938;Ja. Und ich finde Söder persönlich sympathischer. Man muss schon ein ziemlicher Arsch sein, um das zu tun, was Laschet als Unidozent abgezogen hat. Außerdem erinnere ich mich noch sehr gut an die gequirlte Kacke, die er zu Syrien und Assad rausposaunt hat.;19.04.2021 10:49;;0.0;0.0;1.0;0;1;0;0
1403022511781130244;Hoffentlich lesen bzw sehen Viele Ihre Warnung vor zu großer Sorglosigkeit die ich jetzt schon sehe. Alle Regeln über Bord werfen ab ins Vergnügen das kann nicht gut gehen.Ich selber halte gerne mehr Abstand u setze auch mal2 ffp2 übereinander.bleibe zuhause ist ok.;10.06.2021 16:13;1.403021226281472e+18;0.0;0.0;1.0;1;0;0;0
1385321470512050180;Noch einmal lockdown oder gebrochenes Herz bis ich drittes Auge öffne super saiyan gehe, Krebs heile und Gott eine Faust ziehe;22.04.2021 19:55;;0.0;0.0;1.0;1;0;0;0
1395650782876340235;Die für den 19. Mai angekündigte PC-Umsetzung von Feuerlands GAIA PROJECT verschiebt sich laut Digidiced auf den 25. Mai 2021. Mehr Infos hier: Wirst Du GP online spielen? (MB) #BrettspielNews #feuerland #brettspiele #boardgames;21.05.2021 08:00;;0.0;1.0;0.0;1;0;0;0
1387133609262424069;Hoffentlich distanziert sich Laschet noch von dem unsäglichen Spahn, dann könnte das noch etwas werden —— #spahnrücktritt;27.04.2021 19:56;;0.0;0.0;1.0;1;0;0;0
1388441506604802049;Krass, wie sich die linksgrünen Idioten aufregen 😂 das ist pure Angst!! Maaßen in die Nazi Ecke zu stellen ist schon pervers. Wenn die linksgrünen Spinner toben, dann läuft was verdammt richtig💪;01.05.2021 10:33;;0.0;0.0;1.0;1;0;0;0
1389364036433850371;"Nachdem die #Bundesregierung durch gesteigerte #Lebenshaltungskosten & reduziertes #Gehalt in etlichen Berufsgruppen dafür gesorgt hat, dass Bürger & Bürgerinnen keine freie Wahl mehr haben. ""Küsschen, #Merkel?"" #Covidioten";03.05.2021 23:39;;0.0;0.0;1.0;0;0;1;0
1392797417796423683;„Nach dem Klimaschutz-Urteil hat Svenja Schulze schnell eine neue Version des bereits existierenden Klimaschutzgesetz vorgelegt. Jetzt konnten CDU und CSU ihr nicht - wie zuletzt - die harten Einsparziele rausstreichen. Die Union musste sie mittragen.“ (Petra Pinzler, ZOL).🍀WW;13.05.2021 11:02;;0.0;1.0;1.0;1;0;0;0
1389535161012965380;Genau und deswegen arbeitet ihr lieber mit der Grünen Koboldin zusammen Ziemiak und bereitet Merkel 2.0 vor mit der Bärbock.Ihr seid so ein verlogener CDU Haufen einfach nur noch Abartig.;04.05.2021 10:59;;0.0;0.0;1.0;0;1;0;0
1384142381608366087;"Ich bin immer überrascht, wie viele Leute noch glauben, dieser Zustand sei vorübergehend. Die Gründe werden vielleicht regional andere sein, in D werden wir nahtlos in den ewigen Klima-Lockdown übergehen. ""ODEr WILLsT DU etWA DASs die ERDE STIRBT, du KliMANAzI?!!!"". #lockdown";19.04.2021 13:50;;0.0;0.0;1.0;1;0;0;0
1394991615308075014;Sinnfreies bla bla RT Statement von Kanzlerin #Merkel zum Rücktritt von Familienministerin #Giffey.;19.05.2021 12:21;;0.0;0.0;1.0;1;0;0;0
1389159418944700416;Nicht dass die Hetzer gegen #allesdichtmachen doch nur eine Hand voll Spinner waren die noch künstlich von den regierungstreuen - auf gar keinen Fall gleichgeschalteten - Medien hochgejazzt wurden? Frag ja nur…;03.05.2021 10:06;;0.0;0.0;1.0;0;0;1;0
1391791391206875142;Hm, frustriert war ich eigentlich nicht. Nur daß ich halt in der Unterstufe einen Nazi als Turnlehrer hatte und in der HtL einen Nazi als Mathelehrer. Der Unterschied war nur, daß der Mathelehrer außerdem auch noch fachlich unfähig war.;10.05.2021 16:25;;0.0;0.0;1.0;1;0;0;0
1389484208444350464;Was wenn diese ganze JJ Liefers Geschichte eine Idee der öffentlich rechtlichen Sender war um Querdenker dazu zu bekommen, diese Sender anzuschalten, damit man sie endlich programmieren kann? Just saying Ironie Off (weil der Liefers die einschaltquoten für ein Statement hält🙄);04.05.2021 07:37;;0.0;0.0;1.0;1;0;0;0
1390599402780254208;könntest so ein richtiger Nazi sein;07.05.2021 09:28;;0.0;0.0;1.0;1;0;0;0
1385331643628597254;Es gab 3 Hauptfaktoren die dem Virus in die Hände gespielt haben: 1. Querdenker (Cov-Idioten) 2. Die Urlaubsflieger (ebenfalls Cov-Idioten) 3. Ministerpräsidenten (die sich profilieren wollten und Maßnahmen torpedierten) Die Zeche dafür zahlt der Rest, 75% der Bevölkerung;22.04.2021 20:36;;0.0;1.0;1.0;0;0;1;0
1384095185076776963;Lockdown im Burgenland zu Ende;19.04.2021 10:43;;0.0;1.0;0.0;1;0;0;0
1389703159648509959;Ich bin Ausländer.... Nicht NAZI... Nicht Kommunist.... Nicht Kapitalist.... Nicht Deutsch.... Nicht Extremist.... Nicht Kämpfen..... Aber ich erkenne das AfD ist nicht NAZi...! Und ich erkenne das CDU ist Ausländer HASS hat !! Das CDU zerstören Zukunft und Europa Menschen leben!;04.05.2021 22:07;;0.0;0.0;1.0;1;0;0;0
1387140799620603909;Hat hier irgendeiner Keks gerufen, das Du kleiner Nazikrümel dich meldest! Die #AfD ist, durch ihre Ignoranz und Egoismus der Hauptverantwortliche, dass Deutschland in den Lockdown musste! Daher solltest Du schön die Fresse halten! #HaltDieFresseChrpalla #AfDVerfassungsfeindlich;27.04.2021 20:25;;0.0;0.0;1.0;0;1;0;0
1397843978846941187;Nö. Warum? Reicht doch für eine Regierung ohne die AfD?;27.05.2021 09:15;;0.0;1.0;1.0;1;0;0;0
1389596942347513859;Sehe ich anders. Einen Fehler einzugestehen IST Verantwortung übernehmen. Ich schieße von Stunde 1 an vehement gegen #allesdichtmachen. Zu Kreuze kriechen muss aber niemand nach einem eingestandenen Fehler. Eine Folkerts ist nicht das Problem, sondern alle, die nichts einsehen.;04.05.2021 15:05;;0.0;0.0;1.0;1;0;0;0
1390770965798395908;... Russophobe kalte Kriegerin. NATO/ US- Vasallin. Aufrüsterin. Verräterin an der „alten“ Friedensbewegung. Ist doch schon sehr inhaltlich, oder? #Baerbock;07.05.2021 20:50;;1.0;0.0;1.0;1;0;0;0
1392741399833894919;Ich sage euch, wir haben gar keine Bundesregierung, wir haben Frau Merkel als Geschaeftsfuehrerin einer neuen Nichtregierungsorganisation in Deutschland! Sigmar Gabriel;13.05.2021 07:20;;0.0;0.0;1.0;1;0;0;0
1387164275156865025;Wer so aussieht darf keine Mütter beleidigen , mein kleine cousi würde dich halt weg fetzen , geh mal zum Friseur und mach dir einen richtigen Übergang du 5€ Möchtegern kanake Internet muschi;27.04.2021 21:58;;1.0;0.0;1.0;0;1;0;0
1391801942326882313;Querdenker die Rauchen sagen das der Staat sie kontrollieren will Hä du wirst doch schon Kontrolliert;10.05.2021 17:06;;0.0;0.0;1.0;1;0;0;0
1390733293633613833;"Kontrolliert jetzt eigentlich der Günter vom Karstadt-Wachschutz, ob mein Impfausweis echt ist? Mal im Ernst: hat sich irgend jemand Gedanken gemacht, wie man diese neuen ""Privilegien"" so überprüfen kann, dass sich die Querdenker nicht totlachen? Oder ist Letzteres gewollt?";07.05.2021 18:20;;0.0;0.0;1.0;1;0;0;0
1391809372645433350;Es bleibt spannend! #Laschet oder #Baerbock;10.05.2021 17:36;;0.0;0.0;0.0;1;0;0;0
1385321267570561029;Dass keiner der Abgeordneten, also der Volksvertreter, gegen die Vergewaltigung ihrer Bürger aufsteht - ausgenommen die Abgeordneten der #AfD - das spricht schon Bände. Keinen von diesen sollte man wieder wählen. Sie sind Totengräber der Demokratie, also ihrer selbst.;22.04.2021 19:55;;1.0;0.0;1.0;0;0;1;0
1394990471752175622;So funktioniert das aber nun mal. Wir Menschen sehen primär das jetzt und hier und nicht das morgen. Zumal die Folgen erst mir einen großen Zeitversatz spürbar sind (positiv, wie negativ). Man muss offen reden, auch über Kosten im jetzt und hier;19.05.2021 12:17;;0.0;0.0;1.0;1;0;0;0
1391733529273380866;"Weil die libysche Küstenwache keine ""Seenotrettung"" betreibt. Kapieren rechtsradikale Spinner das etwa nicht? Es spielt sehr wohl eine Rolle, ob der gerettete in Sicherheit gebracht wird. In Libyen sind diese Flüchtlinge definitiv nicht sicher, somit ist es keine Rettung.";10.05.2021 12:35;;0.0;0.0;1.0;1;0;0;0
1387068120263757826;Stimmt...was ist wohl der Grund, durch sichere Länder zu fliehen um in Deutschland Asyl zu beantragen...?;27.04.2021 15:36;;0.0;0.0;1.0;1;0;0;0
1389302680334520321;Mich wundert bei #Laschet so einiges nicht mehr. Deswegen: #LaschetVerhindern;03.05.2021 19:35;;0.0;0.0;1.0;1;0;0;0
1391829004253077509;Und ausserdem bei dein Profil erzählst du was nazi Terror und das sowas niemals wieder passieren soll. Aber verteidigst selber gerade sowas. Doppelmoral;10.05.2021 18:54;;1.0;0.0;1.0;1;0;0;0
1389233462222233600;Wenn der Dieb „Haltet den Dieb“ schreit . Warum seit ihr Grekkos nur so dumm ? #Greece #Griechenland #Korruption;03.05.2021 15:00;;0.0;0.0;1.0;1;0;0;0
1391882067202482177;Im Grunde sind Neo Liberale und Neo Nazis, sowie Neo Konservative, der selbe stinkende Haufen von Versagern die gierig und ignorant irgendwelchen verschobenen Ideoligien nacheifernden und Sie gehören mit Sicherheit dazu.;10.05.2021 22:25;;1.0;0.0;1.0;0;0;1;0
1388630028641095681;Ach,so wie auf jeder Querdenker Demo.komisch die werden nie vorzeitig aufgelöst, diese superspreader Demos. Danke fürs schlauscheissern Schweinchen schlau;01.05.2021 23:02;;0.0;0.0;1.0;1;0;0;0
1389149931135508483;... und da man auf dem Schwarzmarkt mit Sauerstoff jetzt viel Geld machen kann, und Indien total korrupt ist, wird die offizielle Handelskette weiterhin unter einem Versorgungsmangel leiden, denn alles geht nun auf den Schwarzmarkt. #Korruption #CovidIndia;03.05.2021 09:28;;0.0;0.0;1.0;1;0;0;0
1388786708876042240;Ich sage direkt mal meine Meinung. Ich würde Accounts mit Klarnamen begrüßen. Es ist kein allumfassender Schutz, jedoch besteht die Möglichkeit ein weniger mehr Sachlichkeit zu bekommen. So zumindest meine Gedanken. Pro und contra, beides absolut verständlich.;02.05.2021 09:25;1.3887733854554808e+18;0.0;1.0;1.0;1;0;0;0
1390707263472603136;Religionskritik ist kein Rassismus.Das Sie intellektuell überfordert sind spricht gegen die Stärke ihres Glaubens&ihren Allah. Das Sie sich wegen ein bisschen Kritik einscheißen entlarvt Sie als Wenigwisser.Ihr Aussehen&Herkunft kenne ich garnicht.Ich nehme ihre Kapitulation an!;07.05.2021 16:37;;1.0;0.0;1.0;0;1;0;0
1391770318671425539;Du bist ja auch ein weißer, alter, rechter, frustrierter, mysogyner und rassistischer Mann. Mehr erwartet man von solch Fehlgeschöpfen auch nicht. #fckAfD Sie sagt die Wahrheit und damit habt ihr erbärmlichen Loser ja prinzipiell Schwierigkeiten. #HaltdieFresseUwe;10.05.2021 15:01;;1.0;0.0;1.0;0;0;1;0
1390765726919708676;"Sehr gut. Und bitte noch die diversen Schlupflöcher weitgehend zukitten, damit kein linksgrün verstrahlter ""Sachverständiger"" den Täter am Ende doch noch zum Opfer macht.";07.05.2021 20:29;;0.0;0.0;1.0;0;1;0;0
1386989771029893120;"""17 Tote im Flüchtlingsboot"" Die Grünen u Merkel locken solche Leute nach Europa. Die grüne Protestbewegung ist als Partei politisch irre. Die Grünen haben keine Moral und keine Logik. #btw #nogrüne";27.04.2021 10:25;;1.0;1.0;1.0;1;0;0;0
1384250805276930054;#Wahlbörse #PESM #SachsenAnhalt: Wird 1. Opfer von #Laschet #CDU 24,35 -5,45 #AfD 23,30 -1,0 #Linke 15,57 -0,7 #SPD 11,16 +0,6 #Gruene 10,32 +5,1 #FDP 6,20 +1,3;19.04.2021 21:01;;0.0;1.0;1.0;1;0;0;0
1389706345264336905;Du stellst den Baum wieder hin, nimmst 5 Querdenker die den Baum 🌳 dann halten müssen.;04.05.2021 22:19;;0.0;0.0;0.0;1;0;0;0
1388587217744977922;"""Thema erledigt"" Erzähl das mal den Medizinern auf den Intensivstationen. Die freuen sich bestimmt, dass sie sich die vielen Toten und die Zusatzbelastung nur eingebildet haben. Kennt man ja, iese Lügner.Da sollte man lieber den Politikern wie Laschet, Spahn & Co. blind glauben";01.05.2021 20:12;;0.0;0.0;1.0;1;0;0;0
1389603302627807232;"Wie gesagt; dann müssen die sehr dumm sein ! Mit zwei Klicks im Netz weiß man, dass Brüggemann Querdenker ist!";04.05.2021 15:30;;0.0;1.0;1.0;1;0;0;0
1395643284995952641;#Baerbock steckt sich einen 1500€ Corona Bonus in die Tasche- zusätzlich zu den ganzen Nebeneinkünften und hohen Gehalt!!! 1500€ sind für viele ein Nettogehalt! Und das von unserem Steuergeld! #verdienenwieBaerbock #Nebeneinkuenfte #Dieb #Corona #Grünen;21.05.2021 07:31;;0.0;1.0;1.0;1;0;0;0
1384120469981339655;Schande über die die das #Grundgesetz schützen sollten Die #merkel verräter zahlen die Zeche ganz sicher noch ...;19.04.2021 12:23;;0.0;0.0;1.0;1;0;0;0
1389236818080673792;Wat der Bütikofer sitzt da immer noch im Parlament, ich kannte den schwitzenden Fettsack aus den 90er Jahren. Naja die EU ist eben ein Vollversorgungstrog für abgehalfterte Politikerexistenzen.;03.05.2021 15:14;;0.0;1.0;1.0;1;0;0;0
1385246469511331846;"Was denn nun bist du für diktatorische maßnahmen oder dagegen? Oder ist es nur okay wenn man großen firmen etwas per zwang entzieht? Nochmal es wird gerade verhandelt die patente freizugeben was willst du noch? Und nein Querdenker sind keine Anarchos ;)";22.04.2021 14:57;;0.0;0.0;1.0;0;1;0;0
1392762251631861762;Gab es da nicht auch diese Stelle in der Jesus eine Bande korrupter Typen aus einem öffentlichen Gebäude jagte? #NieMehrCDUCSU #BTW21;13.05.2021 08:42;;0.0;1.0;1.0;1;0;0;0
1391661305652727812;Soso, Bekämpfung von Rassismus ist also linke Identitätspolitik?! Wie viel Lack muss man eigentlich gesoffen haben, dass man solch geistigen Dünnschiss 1.) von sich gibt und 2.) die Scheisse auch noch glaubt? 🤦;10.05.2021 07:48;;1.0;0.0;1.0;1;0;0;0
1397132009944793092;Booooom. Wo ist eigentlich #Merkel? #Wuhan oder schon #Tribunal? Geht's jetzt los?!;25.05.2021 10:06;;0.0;0.0;1.0;1;0;0;0
1386983211524411392;Das politische System fürchtet um seine Macht. Die richterliche Unabhängigkeit wurde schon lange durch willige Parteisoldaten ersetzt. Auflösung aller Altparteien um #Machtmissbrauch #Vetternwirtschaft #Raffgier #Korruption #Vorteilsnahme #Postengeschacher zu unterbinden.;27.04.2021 09:59;;1.0;0.0;1.0;1;0;0;0
1385171379348295681;Mit dieser Argumentation redest du dem Widerstandspathos der Querdenker das Wort. Für die gilt doch längst Artikel 20 Abs. 4, was völlig abgedreht ist.;22.04.2021 09:59;;0.0;0.0;1.0;0;0;1;0
1384174882938703872;Sicher kannst du nicht diskutieren,hast du öfters bewiesen. Besonders deine /eure Geschichte fällt dir schwer. Du beschuldigst lieber andere, obwohl es längst bewiesen ist das sogar die sogenannten Islamisten von chrl. Westen aufgepuscht worden sind. Eure Geschichte ist töten;19.04.2021 15:59;;1.0;0.0;1.0;0;0;1;0
1389211038994898950;"Übrigens: weißt Du was Nazis gerne machen? Sippenhaft. Schon alleine das du glaubst ""nazinachkömling"" wäre eine gute Beleidigung zeigt auf, wer hier DENKT UND HANDELT wie ein dummer bösartiger Nazi.";03.05.2021 13:31;;1.0;0.0;1.0;1;0;0;0
1388735017464082432;Bis zu dem Zeitpunkt, als die angefangen hat, grundlos die Demo zu attackieren, war es friedlich. Kann man hier auch sehen: Hört auf zu lügen!;02.05.2021 06:00;1.3887199012467794e+18;0.0;1.0;1.0;1;0;0;0
1389153529760206848;Der gleiche alte Quarsch wird nicht besser oder wahrer indem man den Unsinn immer wiederholt. #HaltDieFresseBild #Bild sollte einmal etwas Konstruktives tun und die Menschen auf nette Art zur Einhaltung der Regeln ermuntern. Spalten, Hetzen und Zweifel säen hilft #Covidioten;03.05.2021 09:43;;0.0;0.0;1.0;1;0;0;0
1390812242925563907;Da habe ich wohl die richtige Blase getriggert. Lasst euch ruhig weiter mit euren unzutreffenden Vergleichen aus, aber am Ende seid ihr immer noch Islamfeindlich.;07.05.2021 23:34;1.390695940093358e+18;0.0;0.0;1.0;0;1;0;0
1390619294371876867;Was der heutige Morgengruß ja wieder voll bestätigt. Ein Prof. der sich der Bildzeitung bedient und daraus seine Häme zieht. Lächerlich aber auch gefährlich! #AfDVerfassungsfeindlich #AfDrausausdenParlamenten;07.05.2021 10:47;;0.0;0.0;1.0;0;1;0;0
1395057515012964361;Parlament stimmt erneut gegen AfD-Mitglied im Verfassungsschutz-Kontrollgremium Das Parlament lehnte...Lena Duggen für die Parlamentarische Kontrollkommission mehrheitlich ab. Für Duggen stimmten 23 Abgeordnete bei 45 Nein-Stimmen.;19.05.2021 16:43;;0.0;1.0;0.0;1;0;0;0
1389185618794713088;Das ist noch viel zu billig für die die den Dreck hinterlassen haben. Also Greta komm saubermachen 👍 Deine Anhänger haben da was falsch verstanden.;03.05.2021 11:50;;0.0;0.0;1.0;0;1;0;0
1391734954850193409;Er hat zum Beispiel ne Seite geteilt, die solche Artikel postet.;10.05.2021 12:40;;0.0;0.0;1.0;1;0;0;0
1388400483413463042;#Maassen, Mitglied der hat zusammen mit nur eine Strategie. Die Nähe zur #AfD. Ja, es ist eine reflexhafte, unintellektuelle Gegenbewegung mit Parallelen zu unserer dunklen Geschichte. Darum ist es Gift AfD's Gedankengut in der CDU wiederzufinden.;01.05.2021 07:50;;0.0;0.0;1.0;0;1;0;0
1386964034591809537;"Vorallem, du kommst mit Null Fakten, dummes Rumgetrolle und dämliche Maximalforderungen, und erwartest, dass man deine ""Meinung"" toleriert? Ich glaub, in der AfD bist du besser aufgehoben. Biste unter deinesgleichen.";27.04.2021 08:42;;0.0;0.0;1.0;0;1;0;0
1388494817987076100;Also die Querdenker rufen Nazis raus? Würde passen.;01.05.2021 14:05;;0.0;0.0;1.0;0;1;0;0
1388580450537517060;.....das lichtscheue Gesindel aus einer Melange von Antifa, Verdi, SPD und Migranten zeigt mal wieder seine hässliche, linksgrüne Fratze!;01.05.2021 19:45;;0.0;0.0;1.0;1;0;0;0
1391809668603957254;Teufi, Teufi. Und einen Schwanz haben darf sie auch nicht. Also holt endlich die Küstenbarbie (weiß noch jemand, wie sie wirklich heißt und dass sie nicht Gebärmutter studiert hat?) aus ihrem von Frau Merkel verordneten Exil im hoffnungslosesten Bundesland aller Zeiten.;10.05.2021 17:37;;1.0;0.0;1.0;1;0;0;0
1390584091439992833;Wie gesagt, ich arbeite seit über 25 Jahren in der Medizin, hab schon unzählige Menschen geimpft. Ich informiere mich nicht nur über die Inhaltsstoffe, aus seriösen Quellen, ich weiß sogar was die machen. Du liest ja offensichtlich nur das, was dir Querdenker vorlügen.;07.05.2021 08:27;;0.0;1.0;1.0;1;0;0;0
1384246503640756232;Ich weiß nicht, wie oft ich in den letzten Wochen gehört hab, das die Union ganz schnell eine Einigung herbei führen will. (O`Ton Laschet) Aber es kommt nur warme Luft!! Nicht mal heiße Luft!!! Kommt endlich zu Potte und tut was!!!🤬;19.04.2021 20:44;;0.0;0.0;1.0;1;0;0;0
1384241612704731139;#Laschet hat eine grenzenlose Machtgier, auch wenn er der #CDU schadet, auch wenn ihn kaum jemand will, ER WILL, unglaublich, permanent #Söder falsches Spiel zuzuschreiben, Laschet ist Egoist ohne Ende;19.04.2021 20:24;;0.0;0.0;1.0;0;1;0;0
1399464793296281600;31.05.2021 22:36:22: 2 freie Impftermine für BioNTech mit Abstand zur 2. Impfung von 40 Tagen in 12435 Berlin. Wählbare Tage: 09.06.21, 12.06.21. Hier buchen: #Impfung #COVID19 #Corona #vaccine #ImpfenRettetLeben;31.05.2021 20:36;;0.0;1.0;0.0;1;0;0;0
1384554868317249538;Ein Glück, dass ich nicht weit von der Grenze wohne und schnell nach „drüben“ umziehen kann. Wenn die Grünen an die Macht kommen, werde ich Französin.;20.04.2021 17:09;1.3845532260710646e+18;0.0;0.0;1.0;1;0;0;0
1397863354140696577;⚽ UNHCR, & arbeiten zusammen, um Sportzentren in Flüchtlingscamps zu eröffnen. 🏆 Das Ziel? Sport für junge Flüchtlinge zugänglich machen und soziale Integration fördern. 👉🏽https://t.co/gJbbUtCKoe;27.05.2021 10:32;;0.0;1.0;0.0;1;0;0;0
1388533001647271939;Das Vertrauen der Bürger in die Kompetenz der BuReg verfällt in atemberaubenden Tempo. Schonungslos legt der Umgang der Merkel-BuReg und ihrer Behörden mit der Corona-Pandemie offen, wie schlecht es um die Leistungsfähigkeit der öffentlichen Hand in Deutschland bestellt ist!;01.05.2021 16:37;;1.0;0.0;1.0;1;0;0;0
1389083228313726976;Die Querdenker bringen Kinder als menschliches Schutzschild mit. Dafür werden sie belohnt.;03.05.2021 05:03;;0.0;0.0;1.0;0;1;0;0
1385136604336033792;Ich muss keine BILD lesen, um zu wissen, dass sie in völliger Ausgewogenheit Dreck und Scheiße schreibt! #HaltDieFresseSpringerPresse;22.04.2021 07:41;;0.0;0.0;1.0;0;1;0;0
1387053920237785090;Da bin ich gespannt t wann Ballweg das endlich für such als Geschäftsmodel entdeckt und die Querdenker- Arschkarte rausbringt. Oder weiß er es schon. #niemandmagquerdenker;27.04.2021 14:39;;0.0;0.0;1.0;0;0;1;0
1385253358378815493;Gehörst du eigentlich zur Masse der Mitläufer in eurem Todeskult, zu den wahrscheinlich gut bezahlten Durchseuchungspropagandisten oder zur Elite der #Coronazis (eher nicht, schätze ich). Und wer hat dieses Mal die Dogwhistle geblasen, mich zu stalken?;22.04.2021 15:25;;1.0;0.0;1.0;0;1;0;0
1392969421275156480;„Leben für Minecraft opfern“ Habe gemeint sobald der lockdown weg ist bin ich auf weg, bin los gekommen von dem Spiel im gegensatz zu dir hänger aber leben für minecraft opfern. Wie war das ? ordentliche Diskussion/Argumentation fast dir an deine gebrochene nase du freak;13.05.2021 22:26;;0.0;0.0;1.0;1;0;0;0
1388405662170877953;Das klappt aber nur mit 35% für die AfD , die CDU/CSU ist an die Grünen verloren. Wenn ich Söder höre bekomme ich Pickel, der biedert sich bei denen an, einfach nur peinlich. Es braucht mehr vom Typ Maaßen in der CDU/CSU. Ich werde mit Bauchschmerzen die AfD wählen.;01.05.2021 08:11;;0.0;0.0;1.0;0;1;0;0
1392953988954435591;Respekt für Edin #Terzic. Er hat es geschafft, wenn auch spät, diese Mannschaft in die Spur zu kriegen. #BVB;13.05.2021 21:24;;0.0;0.0;1.0;1;0;0;0
1388352158295367681;"Wahlkampf: Frau Baerbock möchte den ""Pflegevorsorgefonds plündern""";01.05.2021 04:38;;0.0;1.0;1.0;1;0;0;0
1386962538441715713;Ich schätze eher er wird fordern das sich die Schweizer dem dt. Lockdown-Hegemonial zu unterwerfen haben weils denen ja OHNE genauso Scheiße geht wie uns MIT. 🥳;27.04.2021 08:36;;0.0;0.0;1.0;1;0;0;0
1396400360957296645;Und was verstehen die Frauen nicht, die sich auch mehrheitlich gegen das Gendern in den Medien (wird immer wieder vergessen, dass es nur darum ging, in der Befragung - selber gendern würde sowieso so gut wie niemand) ausgesprochen haben?;23.05.2021 09:39;;0.0;1.0;1.0;0;0;1;0
1389307946023231490;Da kann die Presse nur froh sein, dass sie so AntiFA freundlich berichtet. Die bisherigen Angriffe würden den Pressevertretern sonst wie ein Kindergeburtstag vorkommen.;03.05.2021 19:56;;0.0;0.0;1.0;1;0;0;0
